claim_id,claim,claim_type,paper_record_id,paper_title,doi,arxiv_id,semantic_scholar_paper_id,source_url,evidence_location,evidence_type,quote,paraphrase,verified,extraction_uncertainty
claim-011,"It then presents the findings of research conducted on how Self-RAG can enhance data analysis in distributed systems by improving information retrieval accuracy, generat",paper_result,paper-26d0681ef25e,Self-Reflective Retrieval-Augmented Generation (Self-RAG) in Analytical Systems,10.36930/conf150.5.21,,d1512331edf8d9cbffa0e433eebb42c8c84a37f4,https://www.semanticscholar.org/paper/d1512331edf8d9cbffa0e433eebb42c8c84a37f4,abstract excerpt,abstract,"It then presents the findings of research conducted on how Self-RAG can enhance data analysis in distributed systems by improving information retrieval accuracy, generat",The paper presents findings that Self-RAG can enhance data analysis in distributed systems by improving information retrieval accuracy and generat [truncated].,True,"The abstract excerpt is truncated mid-word ('generat'), so key results and limitations are incomplete. No datasets or metrics are provided."
claim-012,"Standard Retrieval-Augmented Generation (RAG) systems only use semantic similarity to retrieve information, and since this method is quite limiting, it may find clinically irrelevant evidence and produce outputs that are unsafe or hallucinated.",paper_result,paper-43c7208d3cf3,MMCRAG-Resp: a multi-modal corrective retrieval-augmented generation framework for explainable respiratory disease reasoning,10.3389/frai.2026.1850832,,,https://doi.org/10.3389/frai.2026.1850832,abstract excerpt,abstract,"Standard Retrieval-Augmented Generation (RAG) systems only use semantic similarity to retrieve information, and since this method is quite limiting, it may find clinically irrelevant evidence and produce outputs that are unsafe or hallucinated.","Standard RAG systems rely solely on semantic similarity for retrieval, which is limiting and can lead to clinically irrelevant evidence and unsafe or hallucinated outputs.",True,"The abstract excerpt is truncated mid-sentence ('17,516'), so the complete methodology, datasets, metrics, key results, and limitations are not provided."
claim-013,"This drawback is particularly important in respiratory care, where the diagnosis relies heavily on very accurate physiological indicators such as spirometry patterns and symptom profiles.",paper_result,paper-43c7208d3cf3,MMCRAG-Resp: a multi-modal corrective retrieval-augmented generation framework for explainable respiratory disease reasoning,10.3389/frai.2026.1850832,,,https://doi.org/10.3389/frai.2026.1850832,abstract excerpt,abstract,"This drawback is particularly important in respiratory care, where the diagnosis relies heavily on very accurate physiological indicators such as spirometry patterns and symptom profiles.",The limitation of standard RAG is especially critical in respiratory care because diagnosis depends on accurate physiological indicators like spirometry patterns and symptom profiles.,True,"The abstract excerpt is truncated mid-sentence ('17,516'), so the complete methodology, datasets, metrics, key results, and limitations are not provided."
claim-014,"We propose MMCRAG-Resp., a clinically grounded, physiology-aware corrective RAG framework for respiratory intelligence. The system harmonizes 17,516",paper_result,paper-43c7208d3cf3,MMCRAG-Resp: a multi-modal corrective retrieval-augmented generation framework for explainable respiratory disease reasoning,10.3389/frai.2026.1850832,,,https://doi.org/10.3389/frai.2026.1850832,abstract excerpt,abstract,"We propose MMCRAG-Resp., a clinically grounded, physiology-aware corrective RAG framework for respiratory intelligence. The system harmonizes 17,516","The authors propose MMCRAG-Resp, a corrective RAG framework for respiratory intelligence that is clinically grounded and physiology-aware, and it harmonizes 17,516 [truncated].",True,"The abstract excerpt is truncated mid-sentence ('17,516'), so the complete methodology, datasets, metrics, key results, and limitations are not provided."
claim-015,LLMs often produce responses containing factual inaccuracies due to their sole reliance on parametric knowledge.,paper_result,paper-39568f9738a6,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",,2310.11511,ddbd8fe782ac98e9c64dd98710687a962195dd9b,https://www.semanticscholar.org/paper/ddbd8fe782ac98e9c64dd98710687a962195dd9b,abstract excerpt,abstract,"Despite their remarkable capabilities, large language models (LLMs) often produce responses containing factual inaccuracies due to their sole reliance on the parametric knowledge they encapsulate.",Large language models frequently generate factually incorrect responses because they rely only on the knowledge encoded in their parameters.,True,"The abstract excerpt is cut off mid-sentence ('We introduce a new framework c'), so the complete framework description and any results are missing."
claim-016,Retrieval-Augmented Generation decreases such issues.,paper_result,paper-39568f9738a6,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",,2310.11511,ddbd8fe782ac98e9c64dd98710687a962195dd9b,https://www.semanticscholar.org/paper/ddbd8fe782ac98e9c64dd98710687a962195dd9b,abstract excerpt,abstract,"Retrieval-Augmented Generation (RAG), an ad hoc approach that augments LMs with retrieval of relevant knowledge, decreases such issues.","RAG, an ad hoc approach that augments language models with retrieval of relevant knowledge, reduces factual inaccuracies.",True,"The abstract excerpt is cut off mid-sentence ('We introduce a new framework c'), so the complete framework description and any results are missing."
claim-017,"Indiscriminately retrieving and incorporating a fixed number of retrieved passages, regardless of whether retrieval is necessary or passages are relevant, diminishes LM versatility or can lead to unhelpful response generation.",paper_result,paper-39568f9738a6,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",,2310.11511,ddbd8fe782ac98e9c64dd98710687a962195dd9b,https://www.semanticscholar.org/paper/ddbd8fe782ac98e9c64dd98710687a962195dd9b,abstract excerpt,abstract,"However, indiscriminately retrieving and incorporating a fixed number of retrieved passages, regardless of whether retrieval is necessary, or passages are relevant, diminishes LM versatility or can lead to unhelpful response generation.",Retrieving and including a fixed number of passages without considering necessity or relevance can reduce language model versatility or result in unhelpful responses.,True,"The abstract excerpt is cut off mid-sentence ('We introduce a new framework c'), so the complete framework description and any results are missing."
claim-018,We introduce a new framework c,paper_result,paper-39568f9738a6,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",,2310.11511,ddbd8fe782ac98e9c64dd98710687a962195dd9b,https://www.semanticscholar.org/paper/ddbd8fe782ac98e9c64dd98710687a962195dd9b,abstract excerpt,abstract,We introduce a new framework c,The authors introduce a new framework (Self-RAG).,True,"The abstract excerpt is cut off mid-sentence ('We introduce a new framework c'), so the complete framework description and any results are missing."
claim-019,"Retrieval-Augmented Generation (RAG) grounds large language models with external knowledge, while two recent variants—Self-RAG (self-reflective retrieval refinement) and Agentic RAG (multi-step reasoning and tool orchestration)—aim to boost factuality, reasoning depth, and adaptability.",paper_result,paper-bc038b32491c,"A Unified Evaluation Framework for Grounded LLM Architectures: Comparative Analysis of RAG, Self-RAG, and Agentic RAG",10.1109/aisp68263.2025.11396270,,98549f027cd33116bccac58eb8f43ced736a7de3,https://www.semanticscholar.org/paper/98549f027cd33116bccac58eb8f43ced736a7de3,abstract excerpt,abstract,"Retrieval-Augmented Generation (RAG) grounds large language models with external knowledge, while two recent variants—Self-RAG (self-reflective retrieval refinement) and Agentic RAG (multi-step reasoning and tool orchestration)—aim to boost factuality, reasoning depth, and adaptability.","RAG grounds LLMs with external knowledge; Self-RAG uses self-reflective retrieval refinement and Agentic RAG uses multi-step reasoning and tool orchestration, both aiming to improve factuality, reasoning depth, and adaptability.",True,"The abstract excerpt ends mid-sentence ('...in insurance,'), so the full benchmark description and any findings are missing."
claim-020,"We present a unified evaluation framework that, for the first time, compares these three paradigms under matched conditions: the same base model, the same hybrid retriever, and identical domain constraints.",paper_result,paper-bc038b32491c,"A Unified Evaluation Framework for Grounded LLM Architectures: Comparative Analysis of RAG, Self-RAG, and Agentic RAG",10.1109/aisp68263.2025.11396270,,98549f027cd33116bccac58eb8f43ced736a7de3,https://www.semanticscholar.org/paper/98549f027cd33116bccac58eb8f43ced736a7de3,abstract excerpt,abstract,"We present a unified evaluation framework that, for the first time, compares these three paradigms under matched conditions: the same base model, the same hybrid retriever, and identical domain constraints.","The authors present a unified evaluation framework that compares RAG, Self-RAG, and Agentic RAG under matched conditions: same base model, same hybrid retriever, and identical domain constraints.",True,"The abstract excerpt ends mid-sentence ('...in insurance,'), so the full benchmark description and any findings are missing."
claim-021,"Our multi-task benchmark spans factual recall, multi-hop reasoning, and domain-specific Q&A in insurance,",paper_result,paper-bc038b32491c,"A Unified Evaluation Framework for Grounded LLM Architectures: Comparative Analysis of RAG, Self-RAG, and Agentic RAG",10.1109/aisp68263.2025.11396270,,98549f027cd33116bccac58eb8f43ced736a7de3,https://www.semanticscholar.org/paper/98549f027cd33116bccac58eb8f43ced736a7de3,abstract excerpt,abstract,"Our multi-task benchmark spans factual recall, multi-hop reasoning, and domain-specific Q&A in insurance,","The multi-task benchmark covers factual recall, multi-hop reasoning, and domain-specific Q&A in insurance.",True,"The abstract excerpt ends mid-sentence ('...in insurance,'), so the full benchmark description and any findings are missing."
claim-022,Enhancing Question-Answering accuracy on new law documents by using Retrieval-Augmented Generation (RAG)-Large Language Models .,paper_result,paper-f80a05d53ab0,LawRAG: Indonesian legal document retrieval-augmented generation with specialized chunking and reranking strategies,10.1108/dta-03-2025-0195,,,https://doi.org/10.1108/dta-03-2025-0195,abstract excerpt,abstract,Enhancing Question-Answering accuracy on new law documents by using Retrieval-Augmented Generation (RAG)-Large Language Models .,The purpose is to improve question-answering accuracy on new law documents by using RAG with large language models.,True,"The abstract excerpt ends mid-sentence ('...used during'), so the complete originality/value statement is missing."
claim-023,"The proposed method is built on a RAG design for Indonesian new law documents, incorporating a specific data chunking method and a reranker model.",paper_result,paper-f80a05d53ab0,LawRAG: Indonesian legal document retrieval-augmented generation with specialized chunking and reranking strategies,10.1108/dta-03-2025-0195,,,https://doi.org/10.1108/dta-03-2025-0195,abstract excerpt,abstract,"The proposed method is built on a RAG design for Indonesian new law documents, incorporating a specific data chunking method and a reranker model.","The method uses a RAG design for Indonesian new law documents, with a specific data chunking method and a reranker model.",True,"The abstract excerpt ends mid-sentence ('...used during'), so the complete originality/value statement is missing."
claim-024,"The proposed method, which segments legal data by focusing on the document title, article, and paragraph, outperforms the sequential chunking method in terms of accuracy.",paper_result,paper-f80a05d53ab0,LawRAG: Indonesian legal document retrieval-augmented generation with specialized chunking and reranking strategies,10.1108/dta-03-2025-0195,,,https://doi.org/10.1108/dta-03-2025-0195,abstract excerpt,abstract,"The proposed method, which segments legal data by focusing on the document title, article, and paragraph, outperforms the sequential chunking method in terms of accuracy.","Segmenting legal data by document title, article, and paragraph yields higher accuracy than sequential chunking.",True,"The abstract excerpt ends mid-sentence ('...used during'), so the complete originality/value statement is missing."
claim-025,This research demonstrates that the completeness of a sentence in the data set used during,paper_result,paper-f80a05d53ab0,LawRAG: Indonesian legal document retrieval-augmented generation with specialized chunking and reranking strategies,10.1108/dta-03-2025-0195,,,https://doi.org/10.1108/dta-03-2025-0195,abstract excerpt,abstract,This research demonstrates that the completeness of a sentence in the data set used during,The research demonstrates that the completeness of a sentence in the dataset used during (truncated).,True,"The abstract excerpt ends mid-sentence ('...used during'), so the complete originality/value statement is missing."
claim-026,"Large language models (LLMs) like GPT-4, the engine of products like ChatGPT, have taken centre stage in recent years due to their astonishing capabilities.",paper_result,paper-eea4b20e9744,Understanding Retrieval Pitfalls: Challenges Faced by Retrieval Augmented Generation (RAG) models,10.59350/xcq3s-jvk04,,,https://doi.org/10.59350/xcq3s-jvk04,abstract excerpt,abstract,"Large language models (LLMs) like GPT-4, the engine of products like ChatGPT, have taken centre stage in recent years due to their astonishing capabilities.","LLMs such as GPT-4, which power products like ChatGPT, have become prominent due to their impressive capabilities.",True,"The abstract excerpt is truncated and lacks details on methods, datasets, metrics, and results."
claim-027,"Yet, they are far from perfect.",paper_result,paper-eea4b20e9744,Understanding Retrieval Pitfalls: Challenges Faced by Retrieval Augmented Generation (RAG) models,10.59350/xcq3s-jvk04,,,https://doi.org/10.59350/xcq3s-jvk04,abstract excerpt,abstract,"Yet, they are far from perfect.","However, LLMs are not perfect.",True,"The abstract excerpt is truncated and lacks details on methods, datasets, metrics, and results."
claim-028,Many of us have since learnt — perhaps when asking ChatGPT a question or employing it to write our reports — that LLMs can hallucinate.,paper_result,paper-eea4b20e9744,Understanding Retrieval Pitfalls: Challenges Faced by Retrieval Augmented Generation (RAG) models,10.59350/xcq3s-jvk04,,,https://doi.org/10.59350/xcq3s-jvk04,abstract excerpt,abstract,Many of us have since learnt — perhaps when asking ChatGPT a question or employing it to write our reports — that LLMs can hallucinate.,"It is widely recognized that LLMs can hallucinate, for example when used for question answering or report writing.",True,"The abstract excerpt is truncated and lacks details on methods, datasets, metrics, and results."
claim-029,Retrieval-Augmented Generation (RAG) has emerged as a promising paradigm for open-domain question answering.,paper_result,paper-fe2b9f0aaa7e,The Impact of Query Decomposition and Cross-Encoder Reranking in Multi-Hop Retrieval-Augmented Generation,10.66245/jyi.v1.i1.002,,,https://doi.org/10.66245/jyi.v1.i1.002,abstract excerpt,abstract,Retrieval-Augmented Generation (RAG) has emerged as a promising paradigm for open-domain question answering.,RAG is a promising approach for open-domain question answering.,True,"The abstract excerpt ends mid-word ('...mitigating the ""seman'), so the complete description of the mitigation and any findings are missing."
claim-030,"However, standard single-hop retrieval often fails on complex, multi-hop queries where the answer requires synthesizing information from disparate documents.",paper_result,paper-fe2b9f0aaa7e,The Impact of Query Decomposition and Cross-Encoder Reranking in Multi-Hop Retrieval-Augmented Generation,10.66245/jyi.v1.i1.002,,,https://doi.org/10.66245/jyi.v1.i1.002,abstract excerpt,abstract,"However, standard single-hop retrieval often fails on complex, multi-hop queries where the answer requires synthesizing information from disparate documents.",Standard single-hop retrieval frequently fails on complex multi-hop queries that require synthesizing information from multiple documents.,True,"The abstract excerpt ends mid-word ('...mitigating the ""seman'), so the complete description of the mitigation and any findings are missing."
claim-031,"In this work, we propose an enhanced Multi-Hop RAG pipeline augmented with Cross-Encoder Reranking to address the challenges of reasoning across multiple documents.",paper_result,paper-fe2b9f0aaa7e,The Impact of Query Decomposition and Cross-Encoder Reranking in Multi-Hop Retrieval-Augmented Generation,10.66245/jyi.v1.i1.002,,,https://doi.org/10.66245/jyi.v1.i1.002,abstract excerpt,abstract,"In this work, we propose an enhanced Multi-Hop RAG pipeline augmented with Cross-Encoder Reranking to address the challenges of reasoning across multiple documents.",The authors propose an enhanced Multi-Hop RAG pipeline with Cross-Encoder Reranking to tackle multi-document reasoning challenges.,True,"The abstract excerpt ends mid-word ('...mitigating the ""seman'), so the complete description of the mitigation and any findings are missing."
claim-032,"Our approach decomposes complex queries into self-contained sub-questions and employs a Cross-Encoder to rerank candidates at each retrieval step, mitigating the ""seman",paper_result,paper-fe2b9f0aaa7e,The Impact of Query Decomposition and Cross-Encoder Reranking in Multi-Hop Retrieval-Augmented Generation,10.66245/jyi.v1.i1.002,,,https://doi.org/10.66245/jyi.v1.i1.002,abstract excerpt,abstract,"Our approach decomposes complex queries into self-contained sub-questions and employs a Cross-Encoder to rerank candidates at each retrieval step, mitigating the ""seman","The approach breaks complex queries into self-contained sub-questions and uses a Cross-Encoder to rerank candidates at each retrieval step, mitigating the 'seman' (truncated).",True,"The abstract excerpt ends mid-word ('...mitigating the ""seman'), so the complete description of the mitigation and any findings are missing."
claim-033,Graph-based reranking defense remains vulnerable when poisoned passages form small structures.,paper_result,paper-40438d5c4878,GHP: Hardening Graph‐Based Reranking Defense for Poisoned Retrieval‐Augmented Generation,10.1002/cpe.70824,,,https://doi.org/10.1002/cpe.70824,abstract excerpt,abstract,our analysis shows that this defense line remains vulnerable when poisoned passages form small,The authors' analysis shows that graph-based reranking defenses can still be bypassed when adversarial passages form small structures.,True,"The abstract excerpt is truncated; the full methodology, datasets, metrics, and results of GHP are not available."
claim-034,"Under poisoned retrieval, adversarial passages may survive ranking and enter the final prompt, creating a reliability risk even when the generator itself is unchanged.",paper_result,paper-40438d5c4878,GHP: Hardening Graph‐Based Reranking Defense for Poisoned Retrieval‐Augmented Generation,10.1002/cpe.70824,,,https://doi.org/10.1002/cpe.70824,abstract excerpt,abstract,"Under poisoned retrieval, adversarial passages may survive ranking and enter the final prompt, creating a reliability risk even when the generator itself is unchanged.","Poisoned retrieval can allow adversarial passages to pass ranking and be included in the final prompt, posing a reliability risk independent of the generator.",True,"The abstract excerpt is truncated; the full methodology, datasets, metrics, and results of GHP are not available."
claim-035,The system employs a combination of natural language processing techniques to facilitate textbook query assistance.,paper_result,paper-5dad2fac2f27,RETRIEVAL AUGMENTED GENERATION SYSTEM FOR EDUCATIONAL TEXTBOOK QUERY ASSISTANCE,10.2139/ssrn.7368058,,,https://doi.org/10.2139/ssrn.7368058,abstract excerpt,abstract,The system employs a combination of natural language processing tech- niques to accomplish this.,The proposed system uses multiple NLP techniques to enable students to query textbooks in casual language and receive responses based on the textbook material.,True,"The abstract excerpt is truncated; no datasets, metrics, or results are provided."
claim-036,"The system disassembles and categorizes textbook contents, converts them into a searchable format, and uses a language model to generate responses.",paper_result,paper-5dad2fac2f27,RETRIEVAL AUGMENTED GENERATION SYSTEM FOR EDUCATIONAL TEXTBOOK QUERY ASSISTANCE,10.2139/ssrn.7368058,,,https://doi.org/10.2139/ssrn.7368058,abstract excerpt,abstract,"Initially, it disassembles and categorizes the textbook contents, subsequently converts them into a readily searchable format, and fi- nally, a language model is utilized to generat","The system processes textbook content by breaking it down, categorizing it, making it searchable, and then using a language model to generate answers.",True,"The abstract excerpt is truncated; no datasets, metrics, or results are provided."
claim-037,Choosing the most suitable retrieval strategy is no simple task.,paper_result,paper-5177e4394c08,Performance VS Cost: A Modular Architecture for Cost-Aware Adaptive Retrieval in Retrieval-Augmented Generation Systems,10.2139/ssrn.6597746,,,https://doi.org/10.2139/ssrn.6597746,abstract excerpt,abstract,choosing the most suitable retrieval strategy is no simple task.,Selecting the best retrieval strategy for a RAG system is a non-trivial problem.,True,"The abstract excerpt is truncated; no datasets, metrics, or results are provided."
claim-038,"Lexical and dense retrievers are efficient and inexpensive, while reasoning-based retrievers can improve effectiveness on complex questions at substantially higher computational cost.",paper_result,paper-5177e4394c08,Performance VS Cost: A Modular Architecture for Cost-Aware Adaptive Retrieval in Retrieval-Augmented Generation Systems,10.2139/ssrn.6597746,,,https://doi.org/10.2139/ssrn.6597746,abstract excerpt,abstract,"While lexical and dense retrievers are efficient and inexpensive, reasoning-based retrievers can improve effectiveness on complex questions at substantially higher computational cost.","There is a trade-off: lexical and dense retrievers are cheap and efficient, whereas reasoning-based retrievers are more effective on complex questions but much more costly.",True,"The abstract excerpt is truncated; no datasets, metrics, or results are provided."
claim-039,CARE is a modular architecture for query-adaptive and cost-aware retrieval.,paper_result,paper-5177e4394c08,Performance VS Cost: A Modular Architecture for Cost-Aware Adaptive Retrieval in Retrieval-Augmented Generation Systems,10.2139/ssrn.6597746,,,https://doi.org/10.2139/ssrn.6597746,abstract excerpt,abstract,"we introduce CARE (Cost-aware Adaptive REtrieval), a modular architecture for query-adaptive an","The paper introduces CARE, a modular architecture that adapts retrieval based on query and cost considerations.",True,"The abstract excerpt is truncated; no datasets, metrics, or results are provided."
claim-040,"RAG systems degrade sharply under extreme noise, where irrelevant or redundant passages dominate.",paper_result,paper-affd0a8c0e23,ReflectiveRAG: Rethinking Adaptivity in Retrieval-Augmented Generation,10.18653/v1/2026.eacl-industry.27,,a3ea1b48f46752aae76b9a922b51c13460c55e0d,https://www.semanticscholar.org/paper/a3ea1b48f46752aae76b9a922b51c13460c55e0d,abstract excerpt,abstract,"Retrieval-Augmented Generation (RAG) systems degrade sharply under extreme noise, where irrelevant or redundant passages dominate.","When there is extreme noise with many irrelevant or redundant passages, RAG performance drops significantly.",True,"The abstract excerpt is truncated; the second mechanism, datasets, metrics, and results are not available."
claim-041,"Current methods depend on static heuristics or costly reinforcement learning, failing to assess evidence sufficiency, detect subtle mismatches, or reduce redundancy, leading to hallucinations and poor grounding.",paper_result,paper-affd0a8c0e23,ReflectiveRAG: Rethinking Adaptivity in Retrieval-Augmented Generation,10.18653/v1/2026.eacl-industry.27,,a3ea1b48f46752aae76b9a922b51c13460c55e0d,https://www.semanticscholar.org/paper/a3ea1b48f46752aae76b9a922b51c13460c55e0d,abstract excerpt,abstract,"Current methods-fixed top-k retrieval, cross-encoder reranking, or policy-based iteration-depend on static heuristics or costly reinforcement learning, failing to assess evidence sufficiency, detect subtle mismatches, or reduce redundancy, leading to hallucinations and poor grounding.","Existing approaches rely on fixed heuristics or expensive RL, and they cannot properly judge if evidence is sufficient, spot subtle mismatches, or cut redundancy, which causes hallucinations and weak grounding.",True,"The abstract excerpt is truncated; the second mechanism, datasets, metrics, and results are not available."
