claim_id,claim,claim_type,paper_record_id,paper_title,doi,arxiv_id,semantic_scholar_paper_id,source_url,evidence_location,evidence_type,quote,paraphrase,verified,extraction_uncertainty
claim-011,"Multi-turn RAG systems often face queries with colloquial omissions and ambiguous references, posing significant challenges for effective retrieval and generation.",paper_result,paper-2b29a26d5757,Can Synthetic Query Rewrites Capture User Intent Better than Humans in Retrieval-Augmented Generation?,10.48550/arxiv.2509.22325,2509.22325,df657b5690774b05ce7f0e06542c29ac7c094e1d,https://www.semanticscholar.org/paper/df657b5690774b05ce7f0e06542c29ac7c094e1d,abstract excerpt,abstract,"Multi-turn RAG systems often face queries with colloquial omissions and ambiguous references, posing significant challenges for effective retrieval and generation.","In multi-turn RAG, queries frequently contain colloquial omissions and ambiguous references, which hinder retrieval and generation.",True,Abstract excerpt is truncated; no specific metrics or dataset details are provided.
claim-012,"Traditional query rewriting relies on human annotators to clarify queries, but due to limitations in annotators' expressive ability and depth of understanding, manually rewritten queries often diverge from those needed in real-world RAG systems, resulting in a gap between user intent and system response.",paper_result,paper-2b29a26d5757,Can Synthetic Query Rewrites Capture User Intent Better than Humans in Retrieval-Augmented Generation?,10.48550/arxiv.2509.22325,2509.22325,df657b5690774b05ce7f0e06542c29ac7c094e1d,https://www.semanticscholar.org/paper/df657b5690774b05ce7f0e06542c29ac7c094e1d,abstract excerpt,abstract,"Traditional query rewriting relies on human annotators to clarify queries, but due to limitations in annotators'expressive ability and depth of understanding, manually rewritten queries often diverge from those needed in real-world RAG systems, resulting in a gap between user intent and system response.","Human-annotated query rewriting is limited by annotators' expression and understanding, causing rewritten queries to deviate from real-world needs and creating a gap between user intent and system response.",True,Abstract excerpt is truncated; no specific metrics or dataset details are provided.
claim-013,"We observe that high-quality synthetic queries can better bridge this gap, achieving superior performance in both retrieval and generation.",paper_result,paper-2b29a26d5757,Can Synthetic Query Rewrites Capture User Intent Better than Humans in Retrieval-Augmented Generation?,10.48550/arxiv.2509.22325,2509.22325,df657b5690774b05ce7f0e06542c29ac7c094e1d,https://www.semanticscholar.org/paper/df657b5690774b05ce7f0e06542c29ac7c094e1d,abstract excerpt,abstract,"We observe that high-quality synthetic queries can better bridge this gap, achieving superior performance in both retrieval and gen","High-quality synthetic queries are observed to better bridge the intent gap, outperforming human rewrites in retrieval and generation.",True,Abstract excerpt is truncated; no specific metrics or dataset details are provided.
claim-014,"Retrieval-Augmented Generation (RAG) significantly improves the factuality of Large Language Models (LLMs), yet standard pipelines often lack mechanisms to verify intermediate reasoning, leaving them vulnerable to hallucinations in high-stakes domains.",paper_result,paper-20e714bb6349,Reason and Verify: A Framework for Faithful Retrieval-Augmented Generation,10.48550/arxiv.2603.10143,2603.10143,a99930f519b536876aa1e67a83dfd7b57f617678,https://www.semanticscholar.org/paper/a99930f519b536876aa1e67a83dfd7b57f617678,abstract excerpt,abstract,"Retrieval-Augmented Generation (RAG) significantly improves the factuality of Large Language Models (LLMs), yet standard pipelines often lack mechanisms to verify inter- mediate reasoning, leaving them vulnerable to hallucinations in high-stakes domains.","RAG enhances LLM factuality, but typical pipelines do not verify intermediate reasoning, making them prone to hallucinations in critical applications.",True,Abstract excerpt is truncated; no results or evaluation metrics are provided.
claim-015,"To address this, we propose a domain-specific RAG framework that integrates explicit reasoning and faithfulness verification.",paper_result,paper-20e714bb6349,Reason and Verify: A Framework for Faithful Retrieval-Augmented Generation,10.48550/arxiv.2603.10143,2603.10143,a99930f519b536876aa1e67a83dfd7b57f617678,https://www.semanticscholar.org/paper/a99930f519b536876aa1e67a83dfd7b57f617678,abstract excerpt,abstract,"To address this, we propose a domain-specific RAG framework that integrates explicit rea- soning and faithfulness verification.",The authors propose a domain-specific RAG framework that combines explicit reasoning with faithfulness verification.,True,Abstract excerpt is truncated; no results or evaluation metrics are provided.
claim-016,"Our architecture augments standard retrieval with neural query rewriting, BGE-based cross-encoder reranking, and a rationale generation module that grounds sub-claims in specific evidence spans.",paper_result,paper-20e714bb6349,Reason and Verify: A Framework for Faithful Retrieval-Augmented Generation,10.48550/arxiv.2603.10143,2603.10143,a99930f519b536876aa1e67a83dfd7b57f617678,https://www.semanticscholar.org/paper/a99930f519b536876aa1e67a83dfd7b57f617678,abstract excerpt,abstract,"Our architecture augments standard retrieval with neural query rewriting, BGE-based cross-encoder reranking, and a rationale generation module that grounds sub-claims in specific evidence spans.","The architecture enhances standard retrieval with neural query rewriting, BGE-based cross-encoder reranking, and a rationale generation module that links sub-claims to evidence spans.",True,Abstract excerpt is truncated; no results or evaluation metrics are provided.
claim-017,"Conventional Conversational Query Rewriting (CQR) methods often prioritize human-friendly query formulation, which may not consistently produce optimal retriever-friendly results.",paper_result,paper-e8b5ae6f733a,LiRe: Efficient Query Rewriting for Retrieval Augmented Generation Systems,10.1109/cei63587.2024.10871553,,eb0fc9be1da8ded652bb68182bdf5dab2954a8bb,https://www.semanticscholar.org/paper/eb0fc9be1da8ded652bb68182bdf5dab2954a8bb,abstract excerpt,abstract,"Conventional Conversational Query Rewriting (CQR) methods often prioritize human-friendly query formulation, which may not consistently produce optimal retriever-friendly results.","Traditional conversational query rewriting tends to favor human-friendly queries, which may not always yield the best results for retrievers.",True,"The abstract excerpt is truncated mid-sentence, so the full methodology, datasets, metrics, and results are not available."
claim-018,"To address this limitation, we present LiRe, a light",paper_result,paper-e8b5ae6f733a,LiRe: Efficient Query Rewriting for Retrieval Augmented Generation Systems,10.1109/cei63587.2024.10871553,,eb0fc9be1da8ded652bb68182bdf5dab2954a8bb,https://www.semanticscholar.org/paper/eb0fc9be1da8ded652bb68182bdf5dab2954a8bb,abstract excerpt,abstract,"To address this limitation, we present LiRe, a light",The authors introduce LiRe as a solution to the limitation of conventional CQR methods.,True,"The abstract excerpt is truncated mid-sentence, so the full methodology, datasets, metrics, and results are not available."
claim-019,"Existing ranking methods in RAG pipelines primarily optimize for document-query relevance, neglecting crucial factors for generation quality such as factual consistency and information coverage.",paper_result,paper-ea2c4b69e4b5,Faithfulness-Aware Multi-Objective Context Ranking for Retrieval-Augmented Generation,10.1145/3797161.3797180,,f1c1a104e8bd37b47ec8afe350205220de01a8a9,https://www.semanticscholar.org/paper/f1c1a104e8bd37b47ec8afe350205220de01a8a9,abstract excerpt,abstract,"existing ranking methods in RAG pipelines primarily optimize for document-query relevance, neglecting crucial factors for generation quality such as factual consistency and information coverage.",Current RAG ranking approaches focus mainly on document-query relevance and overlook important generation quality factors like factual consistency and information coverage.,True,"The abstract excerpt is truncated mid-sentence, so the full methodology, datasets, metrics, and results are not available."
claim-020,"We propose a novel multi-objective ranking framework that explicitly models three critical dimensions: relevance, coverage, and faithfulness support.",paper_result,paper-ea2c4b69e4b5,Faithfulness-Aware Multi-Objective Context Ranking for Retrieval-Augmented Generation,10.1145/3797161.3797180,,f1c1a104e8bd37b47ec8afe350205220de01a8a9,https://www.semanticscholar.org/paper/f1c1a104e8bd37b47ec8afe350205220de01a8a9,abstract excerpt,abstract,"We propose a novel multi-objective ranking framework that explicitly models three critical dimensions: relevance, coverage, and faithfulness support.","The authors introduce a multi-objective ranking framework that explicitly models relevance, coverage, and faithfulness support.",True,"The abstract excerpt is truncated mid-sentence, so the full methodology, datasets, metrics, and results are not available."
claim-021,"Unlike traditional IR-centric approaches, our method introduces a utility-based scoring mechanism that eva",paper_result,paper-ea2c4b69e4b5,Faithfulness-Aware Multi-Objective Context Ranking for Retrieval-Augmented Generation,10.1145/3797161.3797180,,f1c1a104e8bd37b47ec8afe350205220de01a8a9,https://www.semanticscholar.org/paper/f1c1a104e8bd37b47ec8afe350205220de01a8a9,abstract excerpt,abstract,"Unlike traditional IR-centric approaches, our method introduces a utility-based scoring mechanism that eva","The proposed method uses a utility-based scoring mechanism, differing from traditional IR-centric approaches.",True,"The abstract excerpt is truncated mid-sentence, so the full methodology, datasets, metrics, and results are not available."
claim-022,Chunking quality determines RAG system performance.,paper_result,paper-30e06945210b,Cross-Document Topic-Aligned Chunking for Retrieval-Augmented Generation,10.48550/arxiv.2601.05265,2601.05265,201688b1732353ac92b458395ac093ba94b73fc9,https://www.semanticscholar.org/paper/201688b1732353ac92b458395ac093ba94b73fc9,abstract excerpt,abstract,Chunking quality determines RAG system performance.,The quality of chunking is a determinant of RAG system performance.,True,"The abstract excerpt is truncated at the end, so the full comparison and any additional results are not available."
claim-023,"Current methods partition documents individually, but complex queries need information scattered across multiple sources: the knowledge fragmentation problem.",paper_result,paper-30e06945210b,Cross-Document Topic-Aligned Chunking for Retrieval-Augmented Generation,10.48550/arxiv.2601.05265,2601.05265,201688b1732353ac92b458395ac093ba94b73fc9,https://www.semanticscholar.org/paper/201688b1732353ac92b458395ac093ba94b73fc9,abstract excerpt,abstract,"Current methods partition documents individually, but complex queries need information scattered across multiple sources: the knowledge fragmentation problem.","Existing chunking methods split documents individually, causing a knowledge fragmentation problem for complex queries that require information from multiple sources.",True,"The abstract excerpt is truncated at the end, so the full comparison and any additional results are not available."
claim-024,"We introduce Cross-Document Topic-Aligned (CDTA) chunking, which reconstructs knowledge at the corpus level. It first identifies topics across documents, maps segments to each topic, and synthesizes them into unified chunks.",paper_result,paper-30e06945210b,Cross-Document Topic-Aligned Chunking for Retrieval-Augmented Generation,10.48550/arxiv.2601.05265,2601.05265,201688b1732353ac92b458395ac093ba94b73fc9,https://www.semanticscholar.org/paper/201688b1732353ac92b458395ac093ba94b73fc9,abstract excerpt,abstract,"We introduce Cross-Document Topic-Aligned (CDTA) chunking, which reconstructs knowledge at the corpus level. It first identifies topics across documents, maps segments to each topic, and synthesizes them into unified chunks.","The authors propose Cross-Document Topic-Aligned (CDTA) chunking, which reconstructs knowledge at the corpus level by identifying topics across documents, mapping segments to topics, and synthesizing unified chunks.",True,"The abstract excerpt is truncated at the end, so the full comparison and any additional results are not available."
claim-025,"On HotpotQA multi-hop reasoning, our method reached 0.93 faithfulness versus 0.83 for contextual retrieval and 0.78 for semantic chunking, a 12% improvement over cu",paper_result,paper-30e06945210b,Cross-Document Topic-Aligned Chunking for Retrieval-Augmented Generation,10.48550/arxiv.2601.05265,2601.05265,201688b1732353ac92b458395ac093ba94b73fc9,https://www.semanticscholar.org/paper/201688b1732353ac92b458395ac093ba94b73fc9,abstract excerpt,abstract,"On HotpotQA multi-hop reasoning, our method reached 0.93 faithfulness versus 0.83 for contextual retrieval and 0.78 for semantic chunking, a 12% improvement over cu","On HotpotQA multi-hop reasoning, CDTA chunking achieved 0.93 faithfulness, compared to 0.83 for contextual retrieval and 0.78 for semantic chunking, representing a 12% improvement over the current method.",True,"The abstract excerpt is truncated at the end, so the full comparison and any additional results are not available."
claim-026,"Although these methods achieve performance improvement across popular short-form QA benchmarks, many prioritize final answer correctness while overlooking the quality of intermediate reasoning steps, which may lead to chain-of-thought unfaithfulness.",paper_result,paper-2de64529273d,Beyond Correctness: Rewarding Faithful Reasoning in Retrieval-Augmented Generation,10.48550/arxiv.2510.13272,2510.13272,01021187b2ac3b2341b674c2063b1566b87ec6ef,https://www.semanticscholar.org/paper/01021187b2ac3b2341b674c2063b1566b87ec6ef,abstract excerpt,abstract,"Although these methods achieve performance improvement across popular short-form QA benchmarks, many prioritize final answer correctness while overlooking the quality of intermediate reasoning steps, which may lead to chain-of-thought unfaithfulness.","Despite performance gains on short-form QA benchmarks, many agentic search methods focus on final answer correctness and neglect intermediate reasoning quality, potentially causing chain-of-thought unfaithfulness.",True,"The abstract excerpt is truncated mid-sentence, so the full methodology, datasets, metrics, and results are not available."
claim-027,"In this paper, we first introduce a comprehensive evaluation",paper_result,paper-2de64529273d,Beyond Correctness: Rewarding Faithful Reasoning in Retrieval-Augmented Generation,10.48550/arxiv.2510.13272,2510.13272,01021187b2ac3b2341b674c2063b1566b87ec6ef,https://www.semanticscholar.org/paper/01021187b2ac3b2341b674c2063b1566b87ec6ef,abstract excerpt,abstract,"In this paper, we first introduce a comprehensive evaluation",The paper begins by introducing a comprehensive evaluation (details truncated).,True,"The abstract excerpt is truncated mid-sentence, so the full methodology, datasets, metrics, and results are not available."
claim-028,It is important to find appropriate medical theoretical support for the needs from physicians or patients to reduce the occurrence of medical accidents.,paper_result,paper-27ce9c11ec2b,PICOs-RAG: PICO-supported Query Rewriting for Retrieval-Augmented Generation in Evidence-Based Medicine,10.48550/arxiv.2510.23998,2510.23998,f0d3678eb6431bea5e6a940cc417bd2388c0cf07,https://www.semanticscholar.org/paper/f0d3678eb6431bea5e6a940cc417bd2388c0cf07,abstract excerpt,abstract,It is important to find appropriate medical theoretical support for the needs from physicians or patients to reduce the occurrence of medical accidents.,Finding appropriate medical theoretical support for physician or patient needs is important to reduce medical accidents.,True,"The abstract excerpt is truncated mid-sentence, so the full methodology, datasets, metrics, and results are not available."
claim-029,"This process is often carried out by human querying relevant literature databases, which lacks objectivity and efficiency.",paper_result,paper-27ce9c11ec2b,PICOs-RAG: PICO-supported Query Rewriting for Retrieval-Augmented Generation in Evidence-Based Medicine,10.48550/arxiv.2510.23998,2510.23998,f0d3678eb6431bea5e6a940cc417bd2388c0cf07,https://www.semanticscholar.org/paper/f0d3678eb6431bea5e6a940cc417bd2388c0cf07,abstract excerpt,abstract,"This process is often carried out by human querying relevant literature databases, which lacks objectivity and efficiency.","The process of finding medical support is often done by humans querying literature databases, which is not objective or efficient.",True,"The abstract excerpt is truncated mid-sentence, so the full methodology, datasets, metrics, and results are not available."
claim-030,"Therefore, researchers utilize retrieval-augmented generation (RAG) to search for evidence and generate responses automatically.",paper_result,paper-27ce9c11ec2b,PICOs-RAG: PICO-supported Query Rewriting for Retrieval-Augmented Generation in Evidence-Based Medicine,10.48550/arxiv.2510.23998,2510.23998,f0d3678eb6431bea5e6a940cc417bd2388c0cf07,https://www.semanticscholar.org/paper/f0d3678eb6431bea5e6a940cc417bd2388c0cf07,abstract excerpt,abstract,"Therefore, researchers utilize retrieval-augmented generation (RAG) to search for evidence and generate responses automatically.",Researchers use RAG to automatically search for evidence and generate responses.,True,"The abstract excerpt is truncated mid-sentence, so the full methodology, datasets, metrics, and results are not available."
claim-031,"However, current RAG methods struggle to handle complex queries in real-world clinical scenarios.",paper_result,paper-27ce9c11ec2b,PICOs-RAG: PICO-supported Query Rewriting for Retrieval-Augmented Generation in Evidence-Based Medicine,10.48550/arxiv.2510.23998,2510.23998,f0d3678eb6431bea5e6a940cc417bd2388c0cf07,https://www.semanticscholar.org/paper/f0d3678eb6431bea5e6a940cc417bd2388c0cf07,abstract excerpt,abstract,"However, current RAG methods struggle to handle complex queries in real-world clinical scenarios.",Current RAG methods have difficulty handling complex queries in real-world clinical settings.,True,"The abstract excerpt is truncated mid-sentence, so the full methodology, datasets, metrics, and results are not available."
claim-032,"Existing RAG methods typically employ query rewriting to clarify the user intent and manage multi-hop logic, while using hybrid retrieval to expand search scope.",paper_result,paper-d8007f2521ce,LevelRAG: Enhancing Retrieval-Augmented Generation with Multi-hop Logic Planning over Rewriting Augmented Searchers,10.48550/arxiv.2502.18139,2502.18139,dbed9b90fe58f5a5b944139407ad09ea3905f46c,https://www.semanticscholar.org/paper/dbed9b90fe58f5a5b944139407ad09ea3905f46c,abstract excerpt,abstract,"Existing RAG methods typically employ query rewriting to clarify the user intent and manage multi-hop logic, while using hybrid retrieval to expand search scope.","Current RAG approaches commonly use query rewriting for intent clarification and multi-hop logic, along with hybrid retrieval to broaden search.",True,"The abstract excerpt is truncated, so the methodology, datasets, metrics, and key results are incomplete or missing."
claim-033,"The tight coupling of query rewriting to the dense retriever limits its compatibility with hybrid retrieval, impeding further RAG performance improvements.",paper_result,paper-d8007f2521ce,LevelRAG: Enhancing Retrieval-Augmented Generation with Multi-hop Logic Planning over Rewriting Augmented Searchers,10.48550/arxiv.2502.18139,2502.18139,dbed9b90fe58f5a5b944139407ad09ea3905f46c,https://www.semanticscholar.org/paper/dbed9b90fe58f5a5b944139407ad09ea3905f46c,abstract excerpt,abstract,"However, the tight coupling of query rewriting to the dense retriever limits its compatibility with hybrid retrieval, impeding further RAG performance improvements.","Coupling query rewriting with dense retrieval restricts compatibility with hybrid retrieval, hindering RAG performance gains.",True,"The abstract excerpt is truncated, so the methodology, datasets, metrics, and key results are incomplete or missing."
claim-034,"To address this challenge, we introduce a high-level searcher that decomposes complex queries int...",paper_result,paper-d8007f2521ce,LevelRAG: Enhancing Retrieval-Augmented Generation with Multi-hop Logic Planning over Rewriting Augmented Searchers,10.48550/arxiv.2502.18139,2502.18139,dbed9b90fe58f5a5b944139407ad09ea3905f46c,https://www.semanticscholar.org/paper/dbed9b90fe58f5a5b944139407ad09ea3905f46c,abstract excerpt,abstract,"To address this challenge, we introduce a high-level searcher that decomposes complex queries int",The authors propose a high-level searcher that decomposes complex queries into... (abstract truncated).,True,"The abstract excerpt is truncated, so the methodology, datasets, metrics, and key results are incomplete or missing."
claim-035,Improving Retrieval-Augmented Generation (RAG) requires effective query rewriting and domain adaptation to enhance retrieval precision and response quality.,paper_result,paper-5ba4d8df9651,Integrating Ranking-Based Query Rewriting into RAFT for Improved Retrieval-Augmented Generation,10.1109/icce-taiwan66881.2025.11207967,,03baf90aac813bfe724749c5868743099a0d0b01,https://www.semanticscholar.org/paper/03baf90aac813bfe724749c5868743099a0d0b01,abstract excerpt,abstract,Improving Retrieval-Augmented Generation (RAG) requires effective query rewriting and domain adaptation to enhance retrieval precision and response quality.,Enhancing RAG necessitates effective query rewriting and domain adaptation to improve retrieval precision and response quality.,True,"The abstract excerpt is truncated, so the key results are incomplete and datasets/metrics are not specified."
claim-036,This paper integrates ranking-based feedback with retrieval-augmented fine-tuning (RAFT) to optimize search queries and adapt models for domain-specific tasks.,paper_result,paper-5ba4d8df9651,Integrating Ranking-Based Query Rewriting into RAFT for Improved Retrieval-Augmented Generation,10.1109/icce-taiwan66881.2025.11207967,,03baf90aac813bfe724749c5868743099a0d0b01,https://www.semanticscholar.org/paper/03baf90aac813bfe724749c5868743099a0d0b01,abstract excerpt,abstract,This paper integrates ranking-based feedback with retrieval-augmented fine-tuning (RAFT) to optimize search queries and adapt models for domain-specific tasks.,The paper combines ranking-based feedback with RAFT to optimize search queries and adapt models for domain-specific tasks.,True,"The abstract excerpt is truncated, so the key results are incomplete and datasets/metrics are not specified."
claim-037,The proposed method refines query rewriting by leveraging ranking signals to improve document retrieval while RAFT fine-tunes Large Language Models (LLMs) for enhanced contextual understanding.,paper_result,paper-5ba4d8df9651,Integrating Ranking-Based Query Rewriting into RAFT for Improved Retrieval-Augmented Generation,10.1109/icce-taiwan66881.2025.11207967,,03baf90aac813bfe724749c5868743099a0d0b01,https://www.semanticscholar.org/paper/03baf90aac813bfe724749c5868743099a0d0b01,abstract excerpt,abstract,The proposed method refines query rewriting by leveraging ranking signals to improve document retrieval while RAFT fine-tunes Large Language Models (LLMs) for enhanced contextual understanding.,"The method uses ranking signals to refine query rewriting for better document retrieval, and RAFT fine-tunes LLMs for improved contextual understanding.",True,"The abstract excerpt is truncated, so the key results are incomplete and datasets/metrics are not specified."
claim-038,"By combining these techniques, our approach significantly improves retrieval accuracy and",paper_result,paper-5ba4d8df9651,Integrating Ranking-Based Query Rewriting into RAFT for Improved Retrieval-Augmented Generation,10.1109/icce-taiwan66881.2025.11207967,,03baf90aac813bfe724749c5868743099a0d0b01,https://www.semanticscholar.org/paper/03baf90aac813bfe724749c5868743099a0d0b01,abstract excerpt,abstract,"By combining these techniques, our approach significantly improves retrieval accuracy and",Combining these techniques significantly improves retrieval accuracy and... (abstract truncated).,True,"The abstract excerpt is truncated, so the key results are incomplete and datasets/metrics are not specified."
claim-039,"Retrieval-augmented generation (RAG) is widely utilized to incorporate external knowledge into large language models, thereby enhancing factuality and reducing hallucinations in question-answering (QA) tasks.",paper_result,paper-c94590c91a1f,Improving Retrieval-Augmented Generation through Multi-Agent Reinforcement Learning,10.48550/arxiv.2501.15228,2501.15228,5e5c2b08231678dcb33b1f00bc2dd5bb7045bcd5,https://www.semanticscholar.org/paper/5e5c2b08231678dcb33b1f00bc2dd5bb7045bcd5,abstract excerpt,abstract,"Retrieval-augmented generation (RAG) is widely utilized to incorporate external knowledge into large language models, thereby enhancing factuality and reducing hallucinations in question-answering (QA) tasks.","RAG is commonly used to integrate external knowledge into LLMs, improving factuality and reducing hallucinations in QA.",True,"The abstract excerpt is truncated, so the methodology, datasets, metrics, and key results are not fully available."
